survey,grid,common_name,life_phase,total_length,transit
7,21,Blue Tang,A,22,NA
7,21,Redband Parrotfish,I,16,NA
7,21,Squirrelfish,A,22,NA
7,21,Stoplight Parrotfish,I,15,NA
7,21,Striped Parrotfish,J,15,NA
7,21,White Grunt,A,18,transit
7,21,White Grunt,A,20,transit
7,21,Yellowtail Snapper,A,24,NA
7,21,Yellowtail Snapper,A,18,NA
7,21,Yellowtail Snapper,A,24,NA
7,21,Yellowtail Snapper,A,26,NA
7,22,Ocean Surgeonfish,A,16,NA
7,22,Squirrelfish,A,22,NA
7,23,Squirrelfish,A,26,NA
7,23,Squirrelfish,A,25,NA
7,25,Redtail Parrotfish,A,30,NA
7,25,White Grunt,A,16,NA
7,26,Blue Tang,A,21,NA
7,26,Blue Tang,A,24,NA
7,26,Squirrelfish,A,30,NA
7,27,Blue Tang,A,18,NA
7,27,Blue Tang,A,20,NA
7,27,Blue Tang,A,21,NA
7,27,White Grunt,A,15,NA
7,27,White Grunt,A,22,NA
7,28,Banded Butterflyfish,A,18,NA
7,28,Bermuda Chub,A,25,NA
7,28,Bermuda Chub,A,28,NA
7,28,Bermuda Chub,A,26,NA
7,28,Midnight Parrotfish,A,28,transit
7,28,Ocean Surgeonfish,A,17,NA
7,28,Rainbow Parrotfish,A,42,transit
7,29,Blue Tang,A,26,NA
7,29,Blue Tang,A,15,NA
7,29,Bluestriped Grunt,A,14,NA
7,29,Bluestriped Grunt,A,18,NA
7,29,French Grunt,A,17,NA
7,29,French Grunt,A,19,NA
7,29,French Grunt,A,21,NA
7,29,Redband Parrotfish,A,22,NA
7,29,Redband Parrotfish,A,25,NA
7,29,Redband Parrotfish,A,21,NA
7,29,Schoolmaster,J,14,NA
7,29,Schoolmaster,J,18,NA
7,29,Schoolmaster,A,22,NA
7,29,Schoolmaster,A,25,NA
7,29,White Grunt,A,19,NA
7,30,Creole Wrasse,A,18,NA
7,30,Creole Wrasse,A,22,NA
7,30,Creole Wrasse,A,24,NA
7,31,French Grunt,A,21,NA
7,31,Squirrelfish,A,21,NA
7,31,Stoplight Parrotfish,A,32,NA
7,31,Yellowtail Snapper,A,19,NA
7,31,Yellowtail Snapper,A,19,NA
7,32,Hogfish,J,16,NA
7,33,Queen Parrotfish,A,32,NA
7,33,Stoplight Parrotfish,I,28,NA
7,33,Stoplight Parrotfish,I,29,NA
7,33,White Grunt,A,18,NA
7,34,French Grunt,A,14,NA
7,34,French Grunt,A,20,NA
7,34,French Grunt,A,16,NA
7,34,French Grunt,A,17,NA
7,34,Graysby,J,18,NA
7,34,Princess Parrotfish,J,23,NA
7,34,Queen Parrotfish,A,30,transit
7,34,Queen Parrotfish,I,28,NA
7,34,Reef Butterflyfish,A,15,NA
7,34,Reef Butterflyfish,A,15,NA
7,34,Squirrelfish,A,22,NA
7,34,Stoplight Parrotfish,A,28,transit
7,34,Stoplight Parrotfish,I,28,NA
7,35,Ocean Surgeonfish,A,17,NA
7,35,Squirrelfish,A,28,NA
7,36,Blue Tang,A,21,NA
7,36,Blue Tang,A,26,NA
7,36,Squirrelfish,A,24,NA
7,36,White Grunt,A,23,NA
7,37,Bar Jack,A,22,transit
7,37,Doctorfish,A,18,NA
7,37,Stoplight Parrotfish,I,12,NA
7,38,Bermuda Chub,A,28,NA
7,38,Bluestriped Grunt,A,18,NA
7,38,Bluestriped Grunt,A,18,NA
7,38,Doctorfish,A,18,NA
7,38,French Grunt,A,20,NA
7,38,French Grunt,A,22,NA
7,38,French Grunt,A,22,NA
7,38,French Grunt,A,22,NA
7,38,French Grunt,A,21,NA
7,38,French Grunt,A,20,NA
7,38,French Grunt,A,16,NA
7,38,French Grunt,A,18,NA
7,38,French Grunt,A,17,NA
7,38,French Grunt,A,19,NA
7,38,French Grunt,A,22,NA
7,38,French Grunt,A,18,NA
7,38,French Grunt,A,20,NA
7,38,French Grunt,A,22,NA
7,38,French Grunt,A,22,NA
7,38,French Grunt,A,22,NA
7,38,French Grunt,A,21,NA
7,38,French Grunt,A,20,NA
7,38,French Grunt,A,18,NA
7,38,French Grunt,A,20,NA
7,38,French Grunt,A,22,NA
7,38,French Grunt,A,22,NA
7,38,French Grunt,A,22,NA
7,38,French Grunt,A,19,NA
7,38,Midnight Parrotfish,A,38,NA
7,38,Queen Parrotfish,I,15,NA
7,38,Redband Parrotfish,A,28,NA
7,38,Redtail Parrotfish,A,25,NA
7,38,Redtail Parrotfish,A,25,NA
7,38,Schoolmaster,A,22,NA
7,38,Schoolmaster,A,24,NA
7,38,Squirrelfish,A,23,NA
7,38,Squirrelfish,A,23,NA
7,38,Stoplight Parrotfish,I,18,NA
7,38,Stoplight Parrotfish,I,22,NA
7,38,Stoplight Parrotfish,I,21,NA
7,38,Stoplight Parrotfish,I,32,NA
7,38,Stoplight Parrotfish,A,32,NA
7,39,Bermuda Chub,A,31,transit
7,39,Bluestriped Grunt,A,25,NA
7,39,Bluestriped Grunt,A,20,NA
7,39,French Grunt,A,19,NA
7,39,French Grunt,A,19,NA
7,39,Redtail Parrotfish,A,26,transit
7,39,Schoolmaster,A,22,NA
7,39,White Grunt,A,21,NA
7,40,Blue Tang,A,20,NA
7,40,Doctorfish,A,15,NA
7,40,Schoolmaster,J,20,NA
8,41,Foureye Butterflyfish,A,15,NA
8,41,Redband Parrotfish,I,18,NA
8,41,Redband Parrotfish,I,15,NA
8,41,Redband Parrotfish,I,14,NA
8,41,Stoplight Parrotfish,I,18,NA
8,41,Stoplight Parrotfish,I,13,NA
8,41,White Grunt,A,19,NA
8,42,Blue Tang,A,18,NA
8,42,Brassy chub,A,30,NA
8,42,Brassy chub,A,31,NA
8,42,Brassy chub,A,32,NA
8,42,Brassy chub,A,33,NA
8,42,Brassy chub,A,34,NA
8,42,Brassy chub,A,35,NA
8,42,Brassy chub,A,30,NA
8,42,Brassy chub,A,31,NA
8,42,Brassy chub,A,32,NA
8,42,Brassy chub,A,33,NA
8,42,Brassy chub,A,34,NA
8,42,Brassy chub,A,35,NA
8,42,Brassy chub,A,31,NA
8,42,Brassy chub,A,32,NA
8,42,Brassy chub,A,33,NA
8,42,Brassy chub,A,34,NA
8,42,Brassy chub,A,35,NA
8,42,Ocean Surgeonfish,A,18,NA
8,42,Redband Parrotfish,A,25,NA
8,42,Redband Parrotfish,I,20,NA
8,42,White Grunt,A,22,NA
8,43,Ocean Surgeonfish,A,16,NA
8,43,Ocean Surgeonfish,A,17,NA
8,43,Stoplight Parrotfish,I,35,NA
8,43,Stoplight Parrotfish,I,33,NA
8,43,White Grunt,A,20,NA
8,43,Yellowtail Snapper,A,20,NA
8,44,Blue Chromis,A,17,NA
8,44,French Grunt,A,20,NA
8,44,Stoplight Parrotfish,I,30,NA
8,44,Stoplight Parrotfish,A,40,NA
8,44,Yellowtail Snapper,A,17,NA
8,45,Blue Tang,A,15,NA
8,45,French Grunt,A,19,NA
8,45,Ocean Surgeonfish,A,17,NA
8,45,Princess Parrotfish,I,22,NA
8,45,Redband Parrotfish,I,22,NA
8,45,Spotted Goatfish,A,23,NA
8,46,Blue Tang,A,17,NA
8,46,Graysby,A,20,NA
8,46,Stoplight Parrotfish,I,18,NA
8,47,Scrawled Filefish,A,53,NA
8,47,Squirrelfish,A,32,NA
8,47,Squirrelfish,A,31,NA
8,48,Brassy chub,A,35,NA
8,48,Brassy chub,A,34,NA
8,48,Midnight Parrotfish,A,40,NA
8,48,Queen Parrotfish,A,35,NA
8,48,Redband Parrotfish,A,25,NA
8,48,Redband Parrotfish,I,17,NA
8,48,Squirrelfish,A,23,NA
8,48,Squirrelfish,A,26,NA
8,48,Stoplight Parrotfish,A,35,NA
8,49,Ocean Surgeonfish,A,17,NA
8,49,Princess Parrotfish,I,22,NA
8,51,White Grunt,A,22,NA
8,51,White Grunt,A,21,NA
8,52,Ocean Surgeonfish,A,17,NA
8,52,Striped Parrotfish,I,19,NA
8,52,White Grunt,A,23,NA
8,52,White Grunt,A,16,NA
8,52,White Grunt,A,22,NA
8,54,Blue Tang,A,19,NA
8,55,Squirrelfish,A,26,NA
8,56,Blue Tang,A,15,NA
8,56,Ocean Surgeonfish,A,16,NA
8,56,Ocean Surgeonfish,A,17,NA
8,56,Squirrelfish,A,26,NA
8,57,Ocean Surgeonfish,A,17,NA
8,57,Ocean Surgeonfish,A,18,NA
8,57,Redband Parrotfish,A,28,NA
8,57,Squirrelfish,A,32,NA
8,59,Smooth Trunkfish,A,17,NA
8,59,Trumpetfish,A,50,NA
9,61,French Grunt,A,18,NA
9,61,Squirrelfish,A,28,NA
9,61,Yellowtail Snapper,A,17,NA
9,62,Blue Tang,A,19,NA
9,62,Ocean Surgeonfish,A,15,NA
9,62,Queen Parrotfish,A,32,NA
9,62,White Grunt,A,18,NA
9,62,White Grunt,A,22,NA
9,62,White Grunt,A,23,NA
9,62,Yellowtail Snapper,A,20,transit
9,64,Ocean Surgeonfish,A,18,NA
9,64,Ocean Surgeonfish,A,19,NA
9,64,Princess Parrotfish,I,27,NA
9,64,Spotfin Butterflyfish,A,15,NA
9,64,Squirrelfish,A,24,NA
9,64,Squirrelfish,A,26,NA
9,64,Squirrelfish,A,24,NA
9,64,Stoplight Parrotfish,I,27,NA
9,65,Squirrelfish,A,24,NA
9,65,Squirrelfish,A,24,NA
9,65,Stoplight Parrotfish,A,32,NA
9,66,Squirrelfish,A,23,NA
9,66,Squirrelfish,A,26,NA
9,67,Ocean Surgeonfish,A,16,NA
9,67,Ocean Surgeonfish,A,18,NA
9,67,Redband Parrotfish,A,18,NA
9,67,Redband Parrotfish,I,24,NA
9,67,Redband Parrotfish,A,17,NA
9,67,Squirrelfish,A,27,NA
9,68,Blue Tang,A,18,NA
9,68,Blue Tang,A,21,NA
9,68,Graysby,A,17,NA
9,68,Ocean Surgeonfish,A,18,NA
9,68,Squirrelfish,A,18,NA
9,68,Stoplight Parrotfish,J,16,NA
9,68,Striped Parrotfish,I,16,NA
9,69,Squirrelfish,A,19,NA
9,69,Squirrelfish,A,22,NA
9,69,Squirrelfish,A,24,NA
9,70,Squirrelfish,A,24,NA
9,70,Squirrelfish,A,25,NA
9,70,Squirrelfish,A,26,NA
9,70,Squirrelfish,A,35,NA
9,71,French Grunt,A,18,NA
9,71,Ocean Surgeonfish,A,17,NA
9,71,Squirrelfish,A,25,NA
9,71,Yellowtail Snapper,A,25,NA
9,71,Yellowtail Snapper,A,22,NA
9,72,Blue Tang,A,21,NA
9,72,Blue Tang,J,15,NA
9,72,Redtail Parrotfish,I,23,NA
9,72,Squirrelfish,A,25,NA
9,73,Squirrelfish,A,22,NA
9,74,Blue Tang,A,15,NA
9,74,French Grunt,A,16,NA
9,74,Ocean Surgeonfish,A,15,NA
9,75,Blue Tang,A,17,NA
9,75,Squirrelfish,A,24,NA
9,76,Blue Tang,A,20,NA
9,76,Ocean Surgeonfish,A,17,NA
9,76,Queen Parrotfish,A,29,NA
9,76,Squirrelfish,A,27,NA
9,76,Squirrelfish,A,25,NA
9,76,Stoplight Parrotfish,A,31,NA
9,76,White Grunt,A,20,NA
9,77,Blue Tang,A,18,NA
9,77,Ocean Surgeonfish,A,15,NA
9,77,Squirrelfish,A,21,NA
9,77,Squirrelfish,A,26,NA
9,78,Ocean Surgeonfish,A,15,NA
9,78,Ocean Surgeonfish,A,18,NA
9,78,Squirrelfish,A,22,NA
9,78,Squirrelfish,A,19,NA
9,79,Ocean Surgeonfish,A,17,NA
9,79,Ocean Surgeonfish,A,19,NA
9,79,Redband Parrotfish,A,18,NA
9,79,Squirrelfish,A,18,NA
9,79,Squirrelfish,A,18,NA
9,79,Squirrelfish,A,22,NA
9,80,Redband Parrotfish,A,15,NA
9,80,Squirrelfish,A,23,NA
9,80,Squirrelfish,A,24,NA
10,81,Blue Tang,A,18,NA
10,81,Ocean Surgeonfish,A,16,NA
10,81,Redband Parrotfish,I,11,NA
10,81,Redband Parrotfish,I,17,NA
10,83,French Angelfish,A,28,NA
10,83,Ocean Surgeonfish,A,18,NA
10,84,Ocean Surgeonfish,A,16,NA
10,84,Squirrelfish,A,25,NA
10,84,Squirrelfish,A,28,NA
10,84,Striped Parrotfish,NA,9,NA
10,84,Striped Parrotfish,NA,10,NA
10,84,Striped Parrotfish,NA,10,NA
10,84,Striped Parrotfish,NA,11,NA
10,84,Striped Parrotfish,NA,11,NA
10,84,Striped Parrotfish,NA,10,NA
10,84,Striped Parrotfish,NA,10,NA
10,85,Redband Parrotfish,I,19,NA
10,85,Squirrelfish,A,25,NA
10,85,Squirrelfish,A,24,NA
10,85,White Grunt,A,20,NA
10,86,Squirrelfish,A,30,NA
10,86,Stoplight Parrotfish,A,35,NA
10,86,Striped Parrotfish,I,7,NA
10,86,Striped Parrotfish,I,10,NA
10,86,Striped Parrotfish,I,13,NA
10,87,Doctorfish,A,17,NA
10,87,Doctorfish,A,16,NA
10,87,Squirrelfish,A,20,NA
10,88,Squirrelfish,A,20,NA
10,89,Squirrelfish,A,20,NA
10,90,Blue Tang,A,NA,NA
10,90,Squirrelfish,A,22,transit
10,90,Squirrelfish,A,21,NA
10,90,Striped Parrotfish,I,16,NA
10,91,Blue Tang,A,12,NA
10,91,Blue Tang,A,13,NA
10,91,Queen Parrotfish,A,40,NA
10,91,Squirrelfish,A,24,NA
10,91,Stoplight Parrotfish,I,32,NA
10,92,Ocean Surgeonfish,A,16,NA
10,92,Ocean Surgeonfish,A,13,NA
10,93,Squirrelfish,A,16,NA
10,94,Ocean Surgeonfish,A,16,NA
10,94,Ocean Surgeonfish,A,17,NA
10,94,Squirrelfish,A,30,NA
10,95,Nurse Shark,A,150,NA
10,95,Squirrelfish,A,28,NA
10,95,Squirrelfish,A,34,NA
10,95,Squirrelfish,A,20,NA
10,96,Redband Parrotfish,I,20,NA
10,96,Stoplight Parrotfish,I,30,NA
10,97,Doctorfish,A,15,NA
10,97,Doctorfish,A,18,NA
10,97,White Grunt,A,22,transit
10,98,Doctorfish,A,17,NA
10,98,French Grunt,A,18,NA
10,98,French Grunt,A,20,NA
10,98,French Grunt,A,17,NA
10,98,Squirrelfish,A,23,NA
10,98,Squirrelfish,A,25,NA
10,99,Brassy chub,A,38,NA
10,100,French Grunt,A,16,NA
10,100,French Grunt,A,18,NA
10,100,Ocean Surgeonfish,A,17,NA
10,100,Ocean Surgeonfish,A,18,NA
10,100,Ocean Surgeonfish,A,18,NA
11,1,Black Grouper,A,48,NA
11,1,French Grunt,A,24,NA
11,1,French Grunt,A,22,NA
11,1,Ocean Surgeonfish,A,18,NA
11,2,Ocean Surgeonfish,A,20,NA
11,2,Redband Parrotfish,I,22,NA
11,2,Redband Parrotfish,I,16,NA
11,2,Redtail Parrotfish,I,23,NA
11,2,Stoplight Parrotfish,I,24,NA
11,2,Striped Parrotfish,I,20,NA
11,2,Striped Parrotfish,I,17,NA
11,3,Barracuda,A,91,NA
11,3,Queen Parrotfish,I,31,NA
11,4,Yellowtail Snapper,A,17,NA
11,5,Barracuda,A,76,NA
11,5,Caesar Grunt,A,27,NA
11,5,French Grunt,A,22,NA
11,5,French Grunt,A,22,NA
11,5,Graysby,A,25,NA
11,5,Grey Snapper,A,26,NA
11,5,Grey Snapper,A,27,NA
11,5,Grey Snapper,A,28,NA
11,5,Grey Snapper,A,29,NA
11,5,Grey Snapper,A,30,NA
11,5,Grey Snapper,A,28,NA
11,5,Grey Snapper,A,28,NA
11,6,French Grunt,A,22,NA
11,6,French Grunt,A,24,NA
11,6,Schoolmaster,A,21,NA
11,6,White Grunt,A,26,NA
11,7,Blue Tang,A,18,NA
11,7,Caesar Grunt,A,26,NA
11,7,French Grunt,A,24,NA
11,7,Schoolmaster,A,22,NA
11,7,White Grunt,A,25,NA
11,8,Blue Tang,A,20,NA
11,8,Caesar Grunt,A,22,NA
11,8,White Grunt,A,25,NA
11,9,Blue Tang,A,17,NA
11,9,Blue Tang,A,18,NA
11,9,French Grunt,A,21,NA
11,9,French Grunt,A,22,NA
11,9,Ocean Surgeonfish,A,17,NA
11,9,Stoplight Parrotfish,A,34,NA
11,9,Stoplight Parrotfish,A,33,NA
11,9,White Grunt,A,24,NA
11,11,Bar Jack,A,30,NA
11,11,Blue Tang,A,17,NA
11,11,Blue Tang,A,22,NA
11,11,Blue Tang,A,21,NA
11,11,Foureye Butterflyfish,A,15,NA
11,11,Foureye Butterflyfish,A,16,NA
11,11,French Grunt,A,24,NA
11,11,Mahogany Snapper,A,20,NA
11,11,Ocean Surgeonfish,A,19,NA
11,11,White Grunt,A,23,NA
11,12,Mahogany Snapper,A,19,NA
11,12,Mahogany Snapper,A,36,NA
11,12,Mahogany Snapper,A,33,NA
11,12,Mahogany Snapper,A,35,NA
11,12,Porkfish,A,25,NA
11,12,Queen Parrotfish,A,31,NA
11,12,Stoplight Parrotfish,A,33,NA
11,12,Yellowtail Snapper,A,19,NA
11,13,Blue Chromis,A,15,NA
11,13,French Grunt,A,23,NA
11,13,French Grunt,A,24,NA
11,13,Grey Snapper,A,25,NA
11,13,Mahogany Snapper,A,18,NA
11,13,Mahogany Snapper,A,21,NA
11,13,White Grunt,A,24,NA
11,14,Barracuda,A,70,NA
11,14,Bermuda Chub,A,36,NA
11,14,Blue Tang,A,21,NA
11,14,Blue Tang,A,18,NA
11,14,Caesar Grunt,A,24,NA
11,14,French Grunt,A,23,NA
11,14,Grey Snapper,A,26,NA
11,14,Grey Snapper,A,28,NA
11,14,Ocean Surgeonfish,A,20,NA
11,14,Redband Parrotfish,I,23,NA
11,14,Stoplight Parrotfish,A,37,NA
11,15,Blue Tang,A,20,NA
11,15,French Grunt,A,22,NA
11,15,Graysby,A,20,NA
11,15,Ocean Surgeonfish,A,24,NA
11,16,Blue Tang,A,20,NA
11,16,Blue Tang,A,19,NA
11,16,Graysby,A,20,NA
11,16,Ocean Surgeonfish,A,19,NA
11,17,Green Moray,A,NA,NA
11,17,Ocean Surgeonfish,A,17,NA
11,18,Blue Tang,A,18,NA
11,18,French Grunt,A,20,NA
11,18,Queen Parrotfish,I,23,NA
11,19,Blue Tang,A,15,NA
11,19,Ocean Surgeonfish,A,25,NA
11,20,Blue Tang,A,18,NA
11,20,French Grunt,A,23,NA
11,20,Ocean Surgeonfish,A,17,NA
11,20,Ocean Surgeonfish,A,18,NA
11,20,Ocean Surgeonfish,A,22,NA
12,21,Doctorfish,A,16,NA
12,21,Redband Parrotfish,I,15,NA
12,21,Stoplight Parrotfish,I,18,NA
12,22,Barracuda,A,106,NA
12,22,Blue Tang,A,15,NA
12,22,Princess Parrotfish,A,26,NA
12,22,Queen Parrotfish,J,23,NA
12,22,Rainbow Parrotfish,A,37,NA
12,22,Redband Parrotfish,A,17,NA
12,22,Stoplight Parrotfish,I,23,NA
12,23,French Grunt,A,17,NA
12,23,Redband Parrotfish,A,15,NA
12,23,Redband Parrotfish,I,18,NA
12,23,Stoplight Parrotfish,I,17,NA
12,23,Yellowtail Snapper,A,15,NA
12,24,Blue Tang,A,15,NA
12,24,Blue Tang,A,16,NA
12,24,Blue Tang,A,15,NA
12,24,French Grunt,A,16,NA
12,24,Ocean Surgeonfish,A,16,NA
12,24,Redband Parrotfish,I,17,NA
12,24,Redband Parrotfish,I,15,NA
12,24,Stoplight Parrotfish,I,26,NA
12,24,White Grunt,A,17,NA
12,24,Yellowtail Snapper,A,18,NA
12,24,Yellowtail Snapper,A,17,NA
12,25,Barracuda,A,107,NA
12,25,Bermuda Chub,A,29,NA
12,25,Bluestriped Grunt,A,18,NA
12,25,Doctorfish,A,15,NA
12,25,Doctorfish,A,16,NA
12,25,Doctorfish,A,16,NA
12,25,Grey Snapper,A,17,NA
12,25,Redband Parrotfish,I,19,NA
12,25,Redband Parrotfish,I,20,NA
12,25,Redband Parrotfish,I,20,NA
12,25,Stoplight Parrotfish,I,20,NA
12,25,White Grunt,A,26,NA
12,26,French Grunt,A,16,NA
12,26,Graysby,A,19,NA
12,26,Schoolmaster,A,18,NA
12,26,Stoplight Parrotfish,A,25,NA
12,26,Stoplight Parrotfish,A,23,NA
12,26,Stoplight Parrotfish,I,20,NA
12,27,Blue Tang,A,15,NA
12,27,Blue Tang,A,18,NA
12,27,Bluestriped Grunt,A,22,NA
12,27,Mahogany Snapper,A,35,NA
12,27,Princess Parrotfish,A,29,NA
12,27,Redband Parrotfish,A,17,NA
12,27,Redband Parrotfish,I,17,NA
12,27,Sailors Choice,A,35,NA
12,27,Schoolmaster,A,24,NA
12,27,Schoolmaster,A,29,NA
12,27,Stoplight Parrotfish,I,25,NA
12,27,Stoplight Parrotfish,I,20,NA
12,27,Stoplight Parrotfish,A,37,NA
12,28,Caesar Grunt,A,19,NA
12,28,Doctorfish,A,16,NA
12,28,Doctorfish,A,16,NA
12,28,Smooth Trunkfish,A,18,NA
12,28,Stoplight Parrotfish,A,30,NA
12,29,Stoplight Parrotfish,A,32,NA
12,30,Blue Tang,A,17,NA
12,30,French Angelfish,A,39,NA
12,30,French Grunt,A,16,NA
12,30,Princess Parrotfish,A,33,NA
12,31,White Grunt,A,19,NA
12,32,Doctorfish,A,15,NA
12,33,Doctorfish,A,15,NA
12,34,Blue Tang,A,16,NA
12,34,Doctorfish,A,17,NA
12,35,Doctorfish,A,15,NA
12,36,Blue Tang,A,15,NA
12,36,French Grunt,A,15,NA
12,36,Yellowtail Snapper,A,25,NA
12,37,Blue Tang,A,15,NA
12,37,Blue Tang,A,16,NA
12,37,French Grunt,A,16,NA
12,37,Gray Angelfish,A,25,NA
12,37,Grey Snapper,A,20,NA
12,37,Mahogany Snapper,A,23,NA
12,37,Sailors Choice,A,40,NA
12,37,Schoolmaster,A,17,NA
12,37,Yellow Goatfish,A,23,NA
12,38,White Grunt,A,25,transit
12,39,Blue Tang,A,16,NA
12,39,Blue Tang,A,15,NA
12,39,French Grunt,A,15,NA
12,39,Schoolmaster,A,26,transit
12,39,Striped Parrotfish,J,18,NA
12,40,Doctorfish,A,15,NA
12,40,Trumpetfish,A,26,NA
13,41,Graysby,A,17,NA
13,41,Ocean Surgeonfish,A,20,NA
13,41,Porkfish,A,23,NA
13,41,Stoplight Parrotfish,I,27,NA
13,41,Stoplight Parrotfish,I,25,NA
13,42,Bluestriped Grunt,A,21,NA
13,42,French Grunt,A,21,transit
13,42,Redband Parrotfish,I,22,NA
13,43,Blue Tang,A,24,NA
13,43,French Grunt,A,22,NA
13,43,French Grunt,A,24,NA
13,43,French Grunt,A,21,NA
13,43,Graysby,A,23,NA
13,43,Redband Parrotfish,I,12,NA
13,43,Spanish Grunt,A,28,NA
13,43,Squirrelfish,A,31,NA
13,44,Blue Tang,A,23,NA
13,44,Ocean Surgeonfish,A,23,NA
13,44,White Grunt,A,22,NA
13,45,Blue Tang,A,17,NA
13,45,Doctorfish,A,14,NA
13,45,Graysby,A,21,NA
13,45,Stoplight Parrotfish,I,25,NA
13,45,Stoplight Parrotfish,A,35,NA
13,45,Stoplight Parrotfish,A,37,NA
13,46,Ocean Surgeonfish,A,20,NA
13,46,Queen Parrotfish,I,28,transit
13,46,White Grunt,A,21,NA
13,46,Yellowtail Snapper,A,28,transit
13,47,Yellowtail Snapper,A,21,transit
13,48,Redband Parrotfish,I,12,NA
13,48,Redband Parrotfish,I,14,NA
13,48,Redband Parrotfish,I,18,NA
13,48,Striped Parrotfish,A,17,NA
13,48,Striped Parrotfish,I,14,NA
13,48,Striped Parrotfish,I,13,NA
13,49,Bar Jack,A,24,NA
13,49,Blue Tang,A,23,NA
13,49,Stoplight Parrotfish,A,28,NA
13,50,Blue Chromis,A,18,NA
13,50,Blue Chromis,A,18,NA
13,50,Blue Chromis,A,18,NA
13,50,Blue Chromis,A,18,NA
13,50,Blue Chromis,A,18,NA
13,50,Blue Tang,A,22,NA
13,50,Blue Tang,A,23,NA
13,50,Princess Parrotfish,I,26,NA
13,50,Schoolmaster,A,28,NA
13,50,Schoolmaster,A,18,NA
13,50,Smallmouth Grunt,A,18,NA
13,50,Smallmouth Grunt,A,21,NA
13,50,Spanish Grunt,A,28,NA
13,50,Spanish Hogfish,A,22,NA
13,50,Spanish Hogfish,A,14,NA
13,50,Trumpetfish,A,47,NA
13,50,White Grunt,A,21,NA
13,51,French Grunt,A,12,NA
13,51,Schoolmaster,I,23,transit
13,52,Bar Jack,A,38,transit
13,52,Bar Jack,A,38,transit
13,52,Blue Tang,A,28,NA
13,52,Ocean Surgeonfish,A,21,NA
13,52,Porkfish,A,21,NA
13,52,Queen Parrotfish,I,24,NA
13,52,Redband Parrotfish,I,18,NA
13,52,Redband Parrotfish,I,23,NA
13,52,Redband Parrotfish,A,25,NA
13,52,Redband Parrotfish,A,23,NA
13,52,Spanish Hogfish,A,24,NA
13,52,Stoplight Parrotfish,I,32,NA
13,52,Stoplight Parrotfish,I,37,NA
13,52,White Grunt,A,26,NA
13,52,Yellowtail Snapper,A,24,NA
13,52,Yellowtail Snapper,A,24,NA
13,52,Yellowtail Snapper,A,24,NA
13,52,Yellowtail Snapper,A,24,NA
13,52,Yellowtail Snapper,A,24,NA
13,52,Yellowtail Snapper,A,24,NA
13,52,Yellowtail Snapper,A,24,NA
13,52,Yellowtail Snapper,A,24,NA
13,52,Yellowtail Snapper,A,24,NA
13,52,Yellowtail Snapper,A,26,NA
13,53,Blue Tang,A,26,NA
13,53,Ocean Surgeonfish,A,21,NA
13,53,Ocean Surgeonfish,A,21,NA
13,53,Redband Parrotfish,I,20,NA
13,53,Redband Parrotfish,I,13,NA
13,53,Stoplight Parrotfish,I,19,NA
13,54,French Grunt,A,18,NA
13,54,Graysby,A,21,NA
13,54,Redband Parrotfish,I,19,NA
13,54,Stoplight Parrotfish,I,24,NA
13,54,Stoplight Parrotfish,A,31,NA
13,55,French Grunt,A,21,NA
13,55,Ocean Surgeonfish,A,18,NA
13,55,Rock Beauty,A,20,NA
13,56,Doctorfish,A,23,NA
13,56,French Grunt,A,23,NA
13,56,White Grunt,A,22,NA
13,57,Redband Parrotfish,J,10,NA
13,57,Redband Parrotfish,J,12,NA
13,57,Redband Parrotfish,I,22,NA
13,57,White Grunt,A,23,NA
13,58,Blue Tang,A,20,NA
13,58,French Grunt,A,21,NA
13,58,Gray Angelfish,A,23,NA
13,58,Ocean Surgeonfish,A,24,NA
13,59,Blue Tang,A,24,NA
13,59,Blue Tang,A,17,NA
13,59,Blue Tang,A,21,NA
13,59,Caesar Grunt,A,26,NA
13,59,French Grunt,A,21,NA
13,59,Mahogany Snapper,A,30,NA
13,59,Mahogany Snapper,A,31,NA
13,59,Stoplight Parrotfish,A,31,NA
13,60,Blue Tang,A,22,NA
13,60,Bluestriped Grunt,A,27,NA
13,60,French Grunt,A,12,NA
13,60,Green Moray,A,63,NA
13,60,Queen Parrotfish,A,35,NA
13,60,White Grunt,A,21,NA
14,61,Mackerel Scad,A,30,NA
14,61,Mackerel Scad,A,28,NA
14,64,Gray Angelfish,A,22,NA
14,64,Redband Parrotfish,I,16,NA
14,64,Stoplight Parrotfish,I,15,NA
14,64,White Grunt,A,18,NA
14,65,Doctorfish,A,15,NA
14,65,Doctorfish,A,16,NA
14,65,Graysby,A,20,NA
14,65,Redband Parrotfish,I,17,NA
14,65,Striped Parrotfish,J,20,NA
14,66,Blue Tang,A,18,NA
14,66,Schoolmaster,A,16,NA
14,66,Stoplight Parrotfish,I,20,NA
14,66,White Grunt,A,17,NA
14,67,French Grunt,A,17,NA
14,67,Queen Angelfish,A,16,NA
14,67,Spanish Hogfish,J,16,NA
14,68,Doctorfish,A,16,NA
14,68,Doctorfish,A,15,NA
14,68,Redband Parrotfish,A,15,NA
14,68,Schoolmaster,A,17,NA
14,68,Tarpon,A,152,NA
14,69,Blue Tang,A,18,NA
14,69,Blue Tang,A,29,NA
14,69,Redband Parrotfish,A,17,NA
14,69,Redband Parrotfish,I,17,NA
